Filename;Object ID;Annotation tag;Upper left corner X;Upper left corner Y;Lower right corner X;Lower right corner Y;
frame_031317.png;1;MTB; 31; 5; 47; 24; 
frame_031318.png;1;MTB; 35; 5; 52; 25; 
frame_031319.png;1;MTB; 39; 5; 58; 26; 
frame_031320.png;1;MTB; 43; 6; 63; 27; 
frame_031321.png;1;MTB; 48; 6; 69; 28; 
frame_031322.png;1;MTB; 54; 7; 73; 29; 
frame_031323.png;1;MTB; 59; 9; 79; 31; 
frame_031324.png;1;MTB; 63; 9; 79; 32; 
frame_031327.png;1;MTB; 0; 2; 14; 22; 
frame_031328.png;1;MTB; 2; 2; 17; 22; 
frame_031329.png;1;MTB; 4; 2; 20; 22; 
frame_031330.png;1;MTB; 8; 2; 24; 22; 
frame_031331.png;1;MTB; 12; 2; 29; 22; 
frame_031332.png;1;MTB; 15; 2; 33; 22; 
frame_031333.png;1;MTB; 20; 2; 38; 22; 
frame_031334.png;1;MTB; 24; 2; 42; 22; 
frame_031335.png;1;MTB; 28; 2; 47; 23; 
frame_031336.png;1;MTB; 33; 3; 53; 24; 
frame_031337.png;1;MTB; 38; 4; 58; 25; 
frame_031338.png;1;MTB; 43; 4; 63; 25; 
frame_031339.png;1;MTB; 47; 5; 68; 27; 
frame_031340.png;1;MTB; 52; 5; 73; 27; 
frame_031341.png;1;MTB; 56; 6; 78; 29; 
frame_031342.png;1;MTB; 62; 7; 79; 29; 
frame_045904.png;1;MTB; 32; 4; 54; 27; 
frame_045905.png;1;MTB; 39; 4; 61; 27; 
frame_045906.png;1;MTB; 46; 6; 68; 29; 
frame_045907.png;1;MTB; 54; 8; 76; 31; 
frame_045908.png;1;MTB; 61; 9; 79; 31; 
frame_046408.png;1;MTB; 0; 4; 11; 22; 
frame_046409.png;1;MTB; 1; 3; 15; 21; 
frame_046410.png;1;MTB; 5; 3; 20; 21; 
frame_046411.png;1;MTB; 9; 3; 25; 22; 
frame_046412.png;1;MTB; 15; 4; 32; 22; 
frame_046413.png;1;MTB; 20; 4; 37; 22; 
frame_046414.png;1;MTB; 26; 4; 43; 24; 
frame_046415.png;1;MTB; 32; 5; 49; 25; 
frame_046416.png;1;MTB; 37; 5; 57; 27; 
frame_046417.png;1;MTB; 43; 5; 65; 28; 
frame_046418.png;1;MTB; 50; 7; 71; 29; 
frame_046419.png;1;MTB; 57; 8; 77; 29; 
frame_046420.png;1;MTB; 64; 8; 79; 29; 
frame_050450.png;1;MTB; 0; 2; 11; 20; 
frame_050451.png;1;MTB; 0; 1; 13; 20; 
frame_050452.png;1;MTB; 2; 1; 17; 20; 
frame_050453.png;1;MTB; 4; 1; 19; 20; 
frame_050454.png;1;MTB; 6; 1; 22; 20; 
frame_050455.png;1;MTB; 8; 1; 24; 20; 
frame_050456.png;1;MTB; 10; 2; 27; 22; 
frame_050457.png;1;MTB; 13; 2; 30; 22; 
frame_050458.png;1;MTB; 16; 2; 33; 22; 
frame_050459.png;1;MTB; 18; 2; 35; 22; 
frame_050460.png;1;MTB; 20; 2; 40; 23; 
frame_050460.png;2;MTB; 0; 4; 15; 25; 
frame_050461.png;1;MTB; 23; 2; 44; 24; 
frame_050461.png;2;MTB; 0; 4; 18; 25; 
frame_050462.png;1;MTB; 25; 2; 47; 25; 
frame_050462.png;2;MTB; 0; 3; 20; 25; 
frame_050463.png;1;MTB; 28; 2; 50; 25; 
frame_050463.png;2;MTB; 0; 3; 22; 24; 
frame_050464.png;1;MTB; 31; 2; 54; 26; 
frame_050464.png;2;MTB; 2; 4; 25; 24; 
frame_050465.png;1;MTB; 34; 3; 57; 26; 
frame_050465.png;2;MTB; 5; 4; 28; 24; 
frame_050466.png;1;MTB; 37; 3; 61; 27; 
frame_050466.png;2;MTB; 8; 3; 30; 24; 
frame_050467.png;1;MTB; 41; 3; 65; 28; 
frame_050467.png;2;MTB; 9; 3; 33; 24; 
frame_050468.png;1;MTB; 44; 3; 67; 29; 
frame_050468.png;2;MTB; 12; 3; 35; 24; 
frame_050469.png;1;MTB; 48; 3; 71; 30; 
frame_050469.png;2;MTB; 15; 3; 37; 24; 
frame_050470.png;1;MTB; 51; 4; 74; 31; 
frame_050470.png;2;MTB; 17; 3; 40; 25; 
frame_050471.png;1;MTB; 54; 4; 78; 32; 
frame_050471.png;2;MTB; 19; 3; 43; 26; 
frame_050472.png;1;MTB; 57; 5; 79; 32; 
frame_050472.png;2;MTB; 23; 3; 45; 26; 
frame_050473.png;1;MTB; 61; 6; 79; 33; 
frame_050473.png;2;MTB; 25; 3; 48; 27; 
frame_050474.png;1;MTB; 28; 3; 51; 27; 
frame_050475.png;1;MTB; 30; 3; 54; 28; 
frame_050476.png;1;MTB; 33; 3; 58; 29; 
frame_050477.png;1;MTB; 36; 3; 61; 29; 
frame_050478.png;1;MTB; 40; 4; 65; 29; 
frame_050479.png;1;MTB; 42; 4; 68; 31; 
frame_050480.png;1;MTB; 45; 4; 71; 30; 
frame_050481.png;1;MTB; 48; 4; 75; 31; 
frame_050482.png;1;MTB; 52; 5; 79; 31; 
frame_050483.png;1;MTB; 55; 5; 79; 32; 
frame_050484.png;1;MTB; 59; 6; 79; 32; 
frame_064357.png;1;MTB; 0; 4; 15; 22; 
frame_064358.png;1;MTB; 3; 3; 19; 21; 
frame_064359.png;1;MTB; 9; 3; 25; 22; 
frame_064360.png;1;MTB; 14; 3; 30; 22; 
frame_064361.png;1;MTB; 19; 3; 36; 23; 
frame_064362.png;1;MTB; 24; 3; 42; 25; 
frame_064363.png;1;MTB; 30; 4; 48; 26; 
frame_064364.png;1;MTB; 34; 4; 55; 26; 
frame_064365.png;1;MTB; 40; 4; 62; 26; 
frame_064366.png;1;MTB; 46; 6; 69; 29; 
frame_064367.png;1;MTB; 53; 7; 76; 30; 
frame_064368.png;1;MTB; 61; 8; 79; 31; 
frame_064377.png;1;MTB; 1; 3; 18; 23; 
frame_064378.png;1;MTB; 5; 3; 23; 24; 
frame_064379.png;1;MTB; 11; 3; 29; 24; 
frame_064380.png;1;MTB; 16; 3; 34; 24; 
frame_064381.png;1;MTB; 23; 3; 41; 24; 
frame_064382.png;1;MTB; 29; 4; 48; 25; 
frame_064383.png;1;MTB; 35; 5; 55; 26; 
frame_064384.png;1;MTB; 43; 5; 64; 27; 
frame_064385.png;1;MTB; 50; 7; 72; 29; 
frame_064386.png;1;MTB; 58; 8; 79; 30; 
frame_064387.png;1;MTB; 65; 9; 79; 31; 
frame_074347.png;1;MTB; 0; 3; 12; 24; 
frame_074348.png;1;MTB; 0; 3; 14; 24; 
frame_074349.png;1;MTB; 1; 2; 17; 24; 
frame_074350.png;1;MTB; 2; 2; 21; 24; 
frame_074351.png;1;MTB; 4; 2; 23; 24; 
frame_074352.png;1;MTB; 6; 2; 26; 24; 
frame_074353.png;1;MTB; 9; 2; 29; 24; 
frame_074354.png;1;MTB; 12; 2; 32; 24; 
frame_074355.png;1;MTB; 14; 2; 34; 24; 
frame_074356.png;1;MTB; 17; 2; 37; 24; 
frame_074357.png;1;MTB; 20; 2; 42; 25; 
frame_074358.png;1;MTB; 23; 2; 45; 25; 
frame_074359.png;1;MTB; 26; 2; 48; 25; 
frame_074360.png;1;MTB; 30; 3; 52; 26; 
frame_074361.png;1;MTB; 34; 4; 56; 27; 
frame_074362.png;1;MTB; 37; 4; 59; 27; 
frame_074363.png;1;MTB; 40; 4; 63; 27; 
frame_074364.png;1;MTB; 44; 5; 67; 28; 
frame_074365.png;1;MTB; 48; 5; 71; 29; 
frame_074366.png;1;MTB; 52; 5; 77; 32; 
frame_074366.png;2;MTB; 0; 4; 14; 23; 
frame_074367.png;1;MTB; 56; 6; 79; 32; 
frame_074367.png;2;MTB; 1; 4; 17; 23; 
frame_074368.png;1;MTB; 61; 7; 79; 33; 
frame_074368.png;2;MTB; 4; 3; 21; 23; 
frame_074369.png;1;MTB; 6; 4; 24; 23; 
frame_074370.png;1;MTB; 10; 3; 29; 24; 
frame_074371.png;1;MTB; 13; 3; 33; 25; 
frame_074372.png;1;MTB; 17; 3; 37; 26; 
frame_074373.png;1;MTB; 20; 3; 41; 25; 
frame_074374.png;1;MTB; 24; 3; 46; 25; 
frame_074375.png;1;MTB; 29; 3; 50; 26; 
frame_074376.png;1;MTB; 33; 3; 54; 26; 
frame_074377.png;1;MTB; 37; 4; 58; 27; 
frame_074378.png;1;MTB; 41; 4; 63; 28; 
frame_074379.png;1;MTB; 46; 5; 67; 29; 
frame_074380.png;1;MTB; 50; 6; 73; 31; 
frame_074381.png;1;MTB; 56; 6; 77; 32; 
frame_074382.png;1;MTB; 60; 7; 79; 34; 
frame_074500.png;1;MTB; 0; 3; 12; 22; 
frame_074501.png;1;MTB; 1; 2; 16; 23; 
frame_074502.png;1;MTB; 2; 2; 20; 23; 
frame_074503.png;1;MTB; 6; 2; 24; 23; 
frame_074504.png;1;MTB; 10; 2; 27; 22; 
frame_074505.png;1;MTB; 13; 2; 32; 23; 
frame_074506.png;1;MTB; 16; 2; 36; 23; 
frame_074507.png;1;MTB; 21; 2; 41; 24; 
frame_074508.png;1;MTB; 25; 3; 45; 25; 
frame_074509.png;1;MTB; 28; 2; 50; 25; 
frame_074510.png;1;MTB; 32; 3; 54; 26; 
frame_074511.png;1;MTB; 35; 3; 58; 28; 
frame_074512.png;1;MTB; 41; 3; 63; 29; 
frame_074513.png;1;MTB; 45; 3; 68; 30; 
frame_074514.png;1;MTB; 49; 5; 73; 31; 
frame_074515.png;1;MTB; 54; 5; 76; 31; 
frame_074516.png;1;MTB; 59; 6; 79; 33; 
frame_074517.png;1;MTB; 64; 7; 79; 33; 
frame_076015.png;1;MTB; 0; 2; 14; 22; 
frame_076016.png;1;MTB; 2; 2; 18; 22; 
frame_076017.png;1;MTB; 6; 2; 24; 23; 
frame_076018.png;1;MTB; 10; 2; 28; 22; 
frame_076019.png;1;MTB; 14; 2; 33; 23; 
frame_076020.png;1;MTB; 19; 2; 38; 24; 
frame_076021.png;1;MTB; 24; 3; 44; 24; 
frame_076022.png;1;MTB; 29; 3; 49; 26; 
frame_076023.png;1;MTB; 33; 3; 54; 27; 
frame_076024.png;1;MTB; 39; 4; 60; 28; 
frame_076025.png;1;MTB; 44; 5; 65; 29; 
frame_076026.png;1;MTB; 51; 5; 72; 29; 
frame_076027.png;1;MTB; 56; 6; 77; 30; 
frame_076028.png;1;MTB; 62; 7; 79; 31; 
frame_076073.png;1;MTB; 2; 3; 21; 25; 
frame_076074.png;1;MTB; 5; 4; 26; 25; 
frame_076075.png;1;MTB; 8; 4; 29; 25; 
frame_076076.png;1;MTB; 12; 4; 33; 25; 
frame_076077.png;1;MTB; 16; 4; 37; 26; 
frame_076078.png;1;MTB; 19; 4; 41; 26; 
frame_076079.png;1;MTB; 23; 4; 46; 27; 
frame_076080.png;1;MTB; 26; 4; 49; 27; 
frame_076081.png;1;MTB; 30; 4; 54; 28; 
frame_076081.png;2;MTB; 0; 5; 13; 26; 
frame_076082.png;1;MTB; 36; 5; 59; 29; 
frame_076082.png;2;MTB; 0; 5; 16; 26; 
frame_076083.png;1;MTB; 39; 4; 63; 30; 
frame_076083.png;2;MTB; 2; 5; 19; 26; 
frame_076084.png;1;MTB; 44; 5; 67; 30; 
frame_076084.png;2;MTB; 4; 5; 23; 27; 
frame_076085.png;1;MTB; 47; 5; 73; 31; 
frame_076085.png;2;MTB; 6; 5; 27; 27; 
frame_076086.png;1;MTB; 52; 6; 77; 32; 
frame_076086.png;2;MTB; 10; 5; 30; 27; 
frame_076087.png;1;MTB; 56; 7; 79; 32; 
frame_076087.png;2;MTB; 13; 5; 35; 28; 
frame_076088.png;1;MTB; 61; 8; 79; 32; 
frame_076088.png;2;MTB; 16; 5; 39; 29; 
frame_076089.png;1;MTB; 20; 5; 43; 29; 
frame_076090.png;1;MTB; 24; 5; 48; 30; 
frame_076090.png;2;MTB; 0; 3; 12; 20; 
frame_076091.png;1;MTB; 27; 5; 52; 30; 
frame_076091.png;2;MTB; 0; 3; 15; 22; 
frame_076092.png;1;MTB; 31; 5; 56; 31; 
frame_076092.png;2;MTB; 2; 3; 18; 22; 
frame_076093.png;1;MTB; 36; 5; 61; 32; 
frame_076093.png;2;MTB; 5; 3; 22; 22; 
frame_076094.png;1;MTB; 39; 7; 66; 33; 
frame_076094.png;2;MTB; 8; 3; 24; 22; 
frame_076095.png;1;MTB; 44; 7; 70; 34; 
frame_076095.png;2;MTB; 11; 3; 28; 22; 
frame_076096.png;1;MTB; 49; 7; 75; 35; 
frame_076096.png;2;MTB; 13; 2; 31; 23; 
frame_076097.png;1;MTB; 52; 8; 79; 37; 
frame_076097.png;2;MTB; 16; 2; 35; 23; 
frame_076098.png;1;MTB; 58; 9; 79; 38; 
frame_076098.png;2;MTB; 20; 2; 38; 24; 
frame_076099.png;1;MTB; 63; 10; 79; 36; 
frame_076099.png;2;MTB; 24; 3; 41; 24; 
frame_076100.png;1;MTB; 28; 3; 46; 24; 
frame_076101.png;1;MTB; 29; 3; 49; 25; 
frame_076102.png;1;MTB; 33; 3; 53; 26; 
frame_076103.png;1;MTB; 37; 4; 57; 27; 
frame_076104.png;1;MTB; 41; 4; 61; 27; 
frame_076105.png;1;MTB; 44; 4; 66; 28; 
frame_076106.png;1;MTB; 48; 5; 70; 29; 
frame_076107.png;1;MTB; 52; 5; 74; 29; 
frame_076108.png;1;MTB; 56; 6; 78; 30; 
frame_076109.png;1;MTB; 61; 7; 79; 31; 
frame_076110.png;1;MTB; 65; 8; 79; 32; 
frame_076111.png;1;MTB; 16; 2; 33; 22; 
frame_076112.png;1;MTB; 21; 2; 40; 24; 
frame_076113.png;1;MTB; 27; 3; 47; 25; 
frame_076114.png;1;MTB; 32; 3; 53; 26; 
frame_076115.png;1;MTB; 39; 4; 60; 27; 
frame_076116.png;1;MTB; 44; 5; 65; 28; 
frame_076117.png;1;MTB; 50; 6; 71; 29; 
frame_076118.png;1;MTB; 55; 7; 78; 31; 
frame_076119.png;1;MTB; 62; 8; 79; 32; 
frame_101797.png;1;MTB; 0; 3; 15; 21; 
frame_101798.png;1;MTB; 4; 3; 19; 21; 
frame_101799.png;1;MTB; 8; 3; 24; 22; 
frame_101800.png;1;MTB; 13; 3; 29; 22; 
frame_101801.png;1;MTB; 17; 3; 35; 23; 
frame_101802.png;1;MTB; 23; 3; 41; 23; 
frame_101803.png;1;MTB; 29; 4; 47; 24; 
frame_101804.png;1;MTB; 35; 4; 53; 24; 
frame_101805.png;1;MTB; 41; 5; 60; 26; 
frame_101806.png;1;MTB; 47; 6; 66; 27; 
frame_101807.png;1;MTB; 53; 7; 74; 28; 
frame_101808.png;1;MTB; 60; 9; 79; 29; 
frame_102414.png;1;MTB; 0; 4; 11; 22; 
frame_102415.png;1;MTB; 0; 3; 17; 23; 
frame_102416.png;1;MTB; 4; 3; 21; 23; 
frame_102417.png;1;MTB; 9; 3; 27; 24; 
frame_102418.png;1;MTB; 13; 3; 32; 24; 
frame_102419.png;1;MTB; 17; 3; 38; 25; 
frame_102420.png;1;MTB; 23; 3; 44; 25; 
frame_102421.png;1;MTB; 29; 4; 50; 25; 
frame_102422.png;1;MTB; 35; 5; 56; 26; 
frame_102423.png;1;MTB; 40; 5; 62; 27; 
frame_102424.png;1;MTB; 47; 6; 69; 29; 
frame_102425.png;1;MTB; 53; 7; 76; 32; 
frame_102426.png;1;MTB; 59; 8; 79; 31; 
frame_103556.png;1;MTB; 0; 3; 14; 24; 
frame_103557.png;1;MTB; 4; 3; 22; 24; 
frame_103558.png;1;MTB; 10; 3; 30; 25; 
frame_103559.png;1;MTB; 17; 3; 38; 26; 
frame_103560.png;1;MTB; 25; 4; 46; 27; 
frame_104906.png;1;MTB; 4; 3; 23; 24; 
frame_104907.png;1;MTB; 10; 3; 30; 25; 
frame_104908.png;1;MTB; 17; 3; 38; 25; 
frame_104909.png;1;MTB; 25; 4; 45; 26; 
frame_104910.png;1;MTB; 32; 5; 52; 27; 
frame_104911.png;1;MTB; 39; 6; 61; 29; 
frame_104912.png;1;MTB; 47; 7; 70; 30; 
frame_104913.png;1;MTB; 56; 9; 79; 33; 
frame_104943.png;1;MTB; 0; 3; 17; 24; 
frame_104944.png;1;MTB; 4; 3; 23; 24; 
frame_104945.png;1;MTB; 10; 3; 30; 24; 
frame_104946.png;1;MTB; 16; 3; 36; 24; 
frame_104947.png;1;MTB; 22; 3; 43; 25; 
frame_104948.png;1;MTB; 29; 4; 50; 25; 
frame_104949.png;1;MTB; 35; 5; 57; 26; 
frame_104950.png;1;MTB; 42; 6; 66; 28; 
frame_104951.png;1;MTB; 49; 7; 73; 31; 
frame_104952.png;1;MTB; 58; 8; 79; 32; 
frame_105201.png;1;MTB; 21; 3; 40; 27; 
frame_105202.png;1;MTB; 26; 3; 46; 27; 
frame_105203.png;1;MTB; 33; 4; 53; 28; 
frame_105204.png;1;MTB; 39; 5; 61; 29; 
frame_105205.png;1;MTB; 46; 6; 68; 30; 
frame_105206.png;1;MTB; 54; 7; 77; 32; 
frame_105207.png;1;MTB; 62; 9; 79; 32; 
frame_105221.png;1;MTB; 0; 3; 15; 23; 
frame_105222.png;1;MTB; 3; 3; 19; 24; 
frame_105223.png;1;MTB; 9; 3; 27; 23; 
frame_105224.png;1;MTB; 14; 3; 32; 23; 
frame_105225.png;1;MTB; 20; 3; 39; 24; 
frame_105226.png;1;MTB; 26; 3; 45; 25; 
frame_105227.png;1;MTB; 33; 4; 53; 26; 
frame_105228.png;1;MTB; 40; 5; 61; 26; 
frame_105229.png;1;MTB; 47; 6; 69; 29; 
frame_105230.png;1;MTB; 54; 7; 76; 31; 
frame_105231.png;1;MTB; 63; 8; 79; 31; 
frame_113576.png;1;MTB; 15; 2; 33; 24; 
frame_113577.png;1;MTB; 20; 2; 39; 25; 
frame_113578.png;1;MTB; 26; 3; 46; 26; 
frame_113579.png;1;MTB; 31; 4; 52; 26; 
frame_113580.png;1;MTB; 38; 4; 59; 26; 
frame_113581.png;1;MTB; 44; 5; 65; 28; 
frame_113582.png;1;MTB; 51; 6; 73; 30; 
frame_113583.png;1;MTB; 58; 8; 79; 31; 
frame_115378.png;1;MTB; 0; 4; 15; 21; 
frame_115379.png;1;MTB; 4; 4; 21; 21; 
frame_115380.png;1;MTB; 9; 4; 27; 21; 
frame_115381.png;1;MTB; 15; 4; 33; 22; 
frame_115382.png;1;MTB; 20; 4; 39; 24; 
frame_115383.png;1;MTB; 27; 5; 47; 24; 
frame_115384.png;1;MTB; 34; 6; 54; 25; 
frame_115385.png;1;MTB; 41; 7; 62; 26; 
frame_115386.png;1;MTB; 47; 8; 69; 28; 
frame_115387.png;1;MTB; 54; 9; 77; 30; 
frame_115388.png;1;MTB; 64; 9; 79; 31; 
frame_115388.png;2;MTB; 0; 2; 14; 23; 
frame_115389.png;1;MTB; 2; 2; 19; 23; 
frame_115390.png;1;MTB; 7; 2; 24; 23; 
frame_115391.png;1;MTB; 11; 3; 29; 24; 
frame_115392.png;1;MTB; 16; 3; 35; 24; 
frame_115393.png;1;MTB; 22; 4; 41; 25; 
frame_115394.png;1;MTB; 27; 4; 47; 25; 
frame_115395.png;1;MTB; 34; 5; 54; 25; 
frame_115396.png;1;MTB; 39; 6; 60; 26; 
frame_115397.png;1;MTB; 46; 7; 67; 27; 
frame_115398.png;1;MTB; 52; 8; 74; 29; 
frame_115399.png;1;MTB; 59; 9; 79; 31; 
frame_115441.png;1;MTB; 0; 4; 16; 23; 
frame_115442.png;1;MTB; 4; 4; 21; 24; 
frame_115443.png;1;MTB; 9; 4; 26; 24; 
frame_115444.png;1;MTB; 14; 4; 32; 25; 
frame_115445.png;1;MTB; 20; 4; 38; 25; 
frame_115446.png;1;MTB; 25; 4; 43; 25; 
frame_115447.png;1;MTB; 31; 5; 52; 27; 
frame_115447.png;2;MTB; 0; 4; 16; 23; 
frame_115448.png;1;MTB; 37; 6; 57; 28; 
frame_115448.png;2;MTB; 4; 4; 22; 23; 
frame_115449.png;1;MTB; 43; 6; 63; 30; 
frame_115449.png;2;MTB; 10; 4; 27; 25; 
frame_115450.png;1;MTB; 50; 8; 71; 31; 
frame_115450.png;2;MTB; 15; 5; 33; 25; 
frame_115451.png;1;MTB; 57; 9; 78; 32; 
frame_115451.png;2;MTB; 21; 4; 40; 25; 
frame_115452.png;1;MTB; 64; 10; 79; 32; 
frame_115452.png;2;MTB; 26; 5; 47; 27; 
frame_115453.png;1;MTB; 32; 5; 52; 28; 
frame_115454.png;1;MTB; 38; 6; 60; 29; 
frame_115455.png;1;MTB; 45; 7; 67; 30; 
frame_115456.png;1;MTB; 53; 8; 75; 31; 
frame_115457.png;1;MTB; 61; 9; 79; 31; 
frame_117768.png;1;MTB; 0; 4; 11; 23; 
frame_117769.png;1;MTB; 1; 4; 16; 21; 
frame_117770.png;1;MTB; 6; 4; 23; 21; 
frame_117771.png;1;MTB; 11; 4; 29; 22; 
frame_117772.png;1;MTB; 16; 4; 35; 23; 
frame_117773.png;1;MTB; 22; 5; 41; 24; 
frame_117774.png;1;MTB; 29; 6; 48; 25; 
frame_117775.png;1;MTB; 36; 7; 56; 27; 
frame_117776.png;1;MTB; 44; 7; 64; 27; 
frame_117777.png;1;MTB; 52; 9; 73; 31; 
frame_117778.png;1;MTB; 60; 11; 79; 32; 
frame_121606.png;1;MTB; 0; 5; 12; 21; 
frame_121607.png;1;MTB; 1; 4; 15; 21; 
frame_121608.png;1;MTB; 6; 4; 21; 22; 
frame_121609.png;1;MTB; 10; 4; 26; 23; 
frame_121610.png;1;MTB; 15; 5; 31; 24; 
frame_121611.png;1;MTB; 20; 5; 38; 26; 
frame_121612.png;1;MTB; 24; 5; 43; 27; 
frame_121613.png;1;MTB; 31; 6; 51; 28; 
frame_121614.png;1;MTB; 36; 7; 57; 29; 
frame_121615.png;1;MTB; 41; 7; 63; 30; 
frame_121616.png;1;MTB; 48; 8; 70; 31; 
frame_121617.png;1;MTB; 55; 9; 77; 32; 
frame_121618.png;1;MTB; 62; 11; 79; 34; 
frame_121635.png;1;MTB; 1; 5; 16; 23; 
frame_121636.png;1;MTB; 6; 5; 23; 24; 
frame_121637.png;1;MTB; 11; 5; 30; 24; 
frame_121638.png;1;MTB; 18; 5; 37; 24; 
frame_121639.png;1;MTB; 24; 5; 45; 26; 
frame_121640.png;1;MTB; 31; 6; 52; 27; 
frame_121641.png;1;MTB; 38; 7; 60; 28; 
frame_121642.png;1;MTB; 46; 8; 68; 29; 
frame_121643.png;1;MTB; 54; 9; 76; 31; 
frame_121644.png;1;MTB; 61; 11; 79; 32; 
frame_121653.png;1;MTB; 0; 4; 16; 23; 
frame_121654.png;1;MTB; 4; 3; 21; 23; 
frame_121655.png;1;MTB; 9; 3; 27; 23; 
frame_121656.png;1;MTB; 15; 3; 34; 24; 
frame_121657.png;1;MTB; 21; 3; 41; 26; 
frame_121658.png;1;MTB; 27; 4; 48; 27; 
frame_121659.png;1;MTB; 34; 4; 55; 27; 
frame_121660.png;1;MTB; 41; 6; 62; 29; 
frame_121661.png;1;MTB; 48; 7; 70; 30; 
frame_121662.png;1;MTB; 55; 8; 78; 31; 
frame_121663.png;1;MTB; 63; 10; 79; 32; 
frame_126985.png;1;MTB; 0; 4; 14; 23; 
frame_126986.png;1;MTB; 1; 4; 17; 23; 
frame_126987.png;1;MTB; 6; 4; 22; 23; 
frame_126988.png;1;MTB; 10; 4; 27; 23; 
frame_126989.png;1;MTB; 15; 4; 33; 23; 
frame_126990.png;1;MTB; 20; 4; 38; 23; 
frame_126991.png;1;MTB; 25; 5; 44; 25; 
frame_126992.png;1;MTB; 30; 5; 50; 26; 
frame_126993.png;1;MTB; 36; 6; 56; 26; 
frame_126994.png;1;MTB; 41; 6; 63; 28; 
frame_126995.png;1;MTB; 48; 7; 70; 29; 
frame_126996.png;1;MTB; 54; 8; 76; 30; 
frame_126997.png;1;MTB; 60; 10; 79; 30; 
frame_128176.png;1;MTB; 0; 4; 12; 23; 
frame_128177.png;1;MTB; 1; 3; 16; 23; 
frame_128178.png;1;MTB; 5; 3; 22; 23; 
frame_128179.png;1;MTB; 10; 3; 28; 24; 
frame_128180.png;1;MTB; 16; 3; 35; 24; 
frame_128181.png;1;MTB; 21; 4; 42; 26; 
frame_128182.png;1;MTB; 27; 4; 49; 27; 
frame_128183.png;1;MTB; 33; 6; 56; 28; 
frame_128184.png;1;MTB; 41; 7; 64; 29; 
frame_128185.png;1;MTB; 49; 8; 71; 29; 
frame_128186.png;1;MTB; 56; 9; 78; 31; 
frame_128187.png;1;MTB; 65; 10; 79; 30; 
frame_128218.png;1;MTB; 0; 3; 13; 20; 
frame_128219.png;1;MTB; 4; 3; 19; 21; 
frame_128220.png;1;MTB; 10; 3; 26; 21; 
frame_128221.png;1;MTB; 16; 4; 33; 22; 
frame_128222.png;1;MTB; 23; 4; 40; 22; 
frame_128223.png;1;MTB; 30; 5; 48; 25; 
frame_128224.png;1;MTB; 38; 6; 56; 26; 
