Filename;Object ID;Annotation tag;Upper left corner X;Upper left corner Y;Lower right corner X;Lower right corner Y;
frame_046258.png;1;MTB; 13; 24; 35; 59;
frame_046259.png;1;MTB; 1; 24; 28; 59;
frame_046271.png;1;MTB; 54; 21; 61; 32;
frame_046272.png;1;MTB; 53; 21; 60; 34;
frame_046273.png;1;MTB; 51; 21; 59; 34;
frame_046274.png;1;MTB; 50; 21; 58; 36;
frame_046275.png;1;MTB; 48; 22; 57; 37;
frame_046276.png;1;MTB; 45; 22; 56; 39;
frame_046277.png;1;MTB; 43; 22; 54; 40;
frame_046278.png;1;MTB; 40; 23; 52; 41;
frame_046279.png;1;MTB; 37; 23; 50; 44;
frame_046280.png;1;MTB; 33; 23; 47; 46;
frame_046281.png;1;MTB; 27; 24; 44; 49;
frame_046282.png;1;MTB; 20; 24; 40; 53;
frame_046283.png;2;MTB; 9; 25; 34; 57;
frame_046284.png;1;MTB; 0; 27; 26; 59;
frame_047055.png;1;MTB; 44; 22; 55; 38;
frame_047056.png;1;MTB; 41; 22; 53; 38;
frame_047057.png;1;MTB; 36; 23; 49; 40;
frame_047058.png;1;MTB; 29; 23; 45; 45;
frame_047059.png;1;MTB; 20; 25; 38; 49;
frame_047060.png;1;MTB; 6; 26; 29; 55;
frame_048776.png;1;MTB; 49; 21; 58; 34;
frame_048777.png;1;MTB; 48; 21; 57; 37;
frame_048778.png;1;MTB; 46; 21; 56; 39;
frame_048779.png;1;MTB; 44; 22; 55; 40;
frame_048780.png;1;MTB; 41; 22; 53; 42;
frame_048781.png;1;MTB; 38; 22; 51; 44;
frame_048782.png;1;MTB; 34; 23; 48; 47;
frame_048783.png;1;MTB; 28; 23; 45; 51;
frame_048784.png;1;MTB; 21; 24; 41; 54;
frame_048785.png;1;MTB; 12; 25; 36; 58;
frame_048786.png;1;MTB; 0; 26; 29; 59;
frame_048826.png;1;MTB; 47; 20; 58; 37;
frame_048827.png;1;MTB; 45; 20; 56; 39;
frame_048828.png;1;MTB; 43; 20; 55; 40;
frame_048829.png;1;MTB; 41; 21; 53; 42;
frame_048830.png;1;MTB; 37; 21; 51; 44;
frame_048831.png;1;MTB; 33; 21; 48; 46;
frame_048832.png;1;MTB; 28; 21; 45; 49;
frame_048833.png;1;MTB; 22; 22; 42; 53;
frame_048834.png;1;MTB; 12; 23; 37; 57;
frame_048835.png;1;MTB; 0; 24; 30; 59;
frame_051593.png;1;MTB; 51; 24; 57; 36;
frame_051594.png;1;MTB; 49; 24; 56; 36;
frame_051595.png;1;MTB; 48; 25; 55; 37;
frame_051596.png;1;MTB; 47; 25; 53; 37;
frame_051597.png;1;MTB; 45; 26; 52; 39;
frame_051598.png;1;MTB; 43; 26; 51; 40;
frame_051599.png;1;MTB; 40; 27; 49; 42;
frame_051600.png;1;MTB; 37; 27; 47; 44;
frame_051601.png;1;MTB; 34; 27; 44; 44;
frame_051602.png;1;MTB; 30; 28; 41; 48;
frame_051603.png;1;MTB; 23; 30; 38; 53;
frame_051604.png;1;MTB; 17; 32; 33; 56;
frame_051605.png;1;MTB; 9; 33; 27; 58;
frame_051606.png;1;MTB; 0; 36; 20; 59;
frame_051609.png;1;MTB; 52; 24; 58; 34;
frame_051610.png;1;MTB; 51; 24; 58; 35;
frame_051611.png;1;MTB; 50; 24; 57; 35;
frame_051612.png;1;MTB; 49; 24; 56; 36;
frame_051613.png;1;MTB; 48; 24; 56; 37;
frame_051614.png;1;MTB; 46; 25; 54; 38;
frame_051615.png;1;MTB; 46; 25; 54; 38;
frame_051616.png;1;MTB; 44; 25; 53; 40;
frame_051617.png;1;MTB; 42; 26; 51; 41;
frame_051617.png;2;MTB; 55; 21; 61; 31;
frame_051618.png;1;MTB; 40; 26; 50; 42;
frame_051618.png;2;MTB; 54; 21; 61; 31;
frame_051619.png;1;MTB; 38; 26; 49; 43;
frame_051619.png;2;MTB; 54; 22; 60; 32;
frame_051620.png;1;MTB; 35; 27; 47; 46;
frame_051620.png;2;MTB; 53; 22; 60; 32;
frame_051621.png;1;MTB; 32; 28; 44; 48;
frame_051621.png;2;MTB; 52; 20; 59; 33;
frame_051622.png;1;MTB; 28; 28; 42; 50;
frame_051622.png;2;MTB; 52; 20; 59; 33;
frame_051623.png;1;MTB; 24; 28; 39; 52;
frame_051623.png;2;MTB; 51; 21; 59; 34;
frame_051624.png;1;MTB; 19; 30; 36; 57;
frame_051624.png;2;MTB; 50; 21; 58; 34;
frame_051625.png;1;MTB; 13; 31; 32; 59;
frame_051625.png;2;MTB; 49; 21; 57; 34;
frame_051626.png;1;MTB; 7; 31; 28; 59;
frame_051626.png;2;MTB; 49; 21; 57; 34;
frame_051627.png;1;MTB; 0; 31; 22; 59;
frame_051627.png;2;MTB; 47; 21; 56; 36;
frame_051628.png;1;MTB; 46; 21; 55; 37;
frame_051629.png;1;MTB; 46; 21; 55; 37;
frame_051630.png;1;MTB; 44; 21; 55; 39;
frame_051631.png;1;MTB; 42; 21; 54; 40;
frame_051632.png;1;MTB; 40; 21; 52; 41;
frame_051633.png;1;MTB; 38; 21; 51; 43;
frame_051634.png;1;MTB; 35; 21; 49; 45;
frame_051635.png;1;MTB; 32; 22; 47; 48;
frame_051636.png;1;MTB; 28; 22; 45; 50;
frame_051637.png;1;MTB; 23; 23; 42; 54;
frame_051638.png;1;MTB; 17; 23; 38; 57;
frame_051639.png;1;MTB; 10; 24; 34; 59;
frame_051640.png;1;MTB; 0; 24; 28; 59;
frame_055120.png;1;MTB; 51; 21; 59; 34;
frame_055121.png;1;MTB; 48; 21; 58; 36;
frame_055122.png;1;MTB; 47; 22; 56; 38;
frame_055123.png;1;MTB; 44; 22; 55; 40;
frame_055124.png;1;MTB; 41; 22; 53; 40;
frame_055125.png;1;MTB; 37; 22; 50; 43;
frame_055126.png;1;MTB; 32; 23; 47; 45;
frame_055127.png;1;MTB; 25; 24; 43; 49;
frame_055128.png;1;MTB; 17; 25; 38; 56;
frame_055129.png;1;MTB; 5; 26; 31; 59;
frame_058984.png;1;MTB; 47; 21; 57; 34;
frame_058985.png;1;MTB; 44; 21; 55; 36;
frame_058986.png;1;MTB; 41; 22; 52; 38;
frame_058987.png;1;MTB; 36; 22; 49; 40;
frame_058988.png;1;MTB; 29; 23; 45; 45;
frame_058989.png;1;MTB; 21; 25; 39; 50;
frame_058990.png;1;MTB; 8; 26; 30; 56;
frame_059791.png;1;MTB; 49; 21; 58; 33;
frame_059792.png;1;MTB; 47; 21; 57; 35;
frame_059793.png;1;MTB; 44; 22; 55; 36;
frame_059794.png;1;MTB; 41; 22; 53; 39;
frame_059795.png;1;MTB; 37; 22; 50; 41;
frame_059796.png;1;MTB; 31; 23; 46; 43;
frame_059797.png;1;MTB; 23; 24; 41; 46;
frame_059798.png;1;MTB; 13; 25; 35; 51;
frame_059799.png;1;MTB; 0; 26; 25; 59;
frame_060451.png;1;MTB; 51; 21; 58; 32;
frame_060452.png;1;MTB; 48; 21; 56; 34;
frame_060453.png;1;MTB; 46; 21; 54; 36;
frame_060454.png;1;MTB; 43; 22; 52; 38;
frame_060455.png;1;MTB; 39; 22; 49; 40;
frame_060456.png;1;MTB; 33; 22; 45; 43;
frame_060457.png;1;MTB; 24; 23; 39; 48;
frame_060458.png;1;MTB; 11; 25; 32; 53;
frame_062049.png;1;MTB; 50; 21; 59; 34;
frame_062050.png;1;MTB; 48; 21; 58; 34;
frame_062051.png;1;MTB; 46; 21; 57; 36;
frame_062052.png;1;MTB; 44; 22; 55; 40;
frame_062053.png;1;MTB; 42; 22; 53; 41;
frame_062054.png;1;MTB; 38; 22; 50; 43;
frame_062055.png;1;MTB; 34; 22; 48; 46; 
frame_062056.png;1;MTB; 28; 22; 45; 49;
frame_062057.png;1;MTB; 22; 23; 41; 53;
frame_062058.png;1;MTB; 13; 24; 36; 56;
frame_062059.png;1;MTB; 0; 23; 30; 59;
frame_067829.png;1;MTB; 49; 23; 58; 35;
frame_067830.png;1;MTB; 47; 23; 56; 36;
frame_067831.png;1;MTB; 45; 23; 55; 37;
frame_067832.png;1;MTB; 43; 24; 53; 39;
frame_067833.png;1;MTB; 39; 24; 51; 40;
frame_067834.png;1;MTB; 36; 25; 49; 42;
frame_067835.png;1;MTB; 31; 25; 46; 44;
frame_067836.png;1;MTB; 25; 26; 42; 47;
frame_067837.png;1;MTB; 17; 28; 36; 51;
frame_067838.png;1;MTB; 4; 29; 29; 55;
frame_067885.png;1;MTB; 49; 22; 58; 35;
frame_067886.png;1;MTB; 48; 23; 57; 37;
frame_067887.png;1;MTB; 46; 24; 55; 38;
frame_067888.png;1;MTB; 44; 24; 54; 39;
frame_067889.png;1;MTB; 41; 24; 52; 41;
frame_067889.png;2;MTB; 54; 21; 61; 33;
frame_067890.png;1;MTB; 37; 24; 49; 43;
frame_067890.png;2;MTB; 53; 22; 60; 34;
frame_067891.png;1;MTB; 32; 24; 46; 46;
frame_067891.png;2;MTB; 52; 22; 59; 34;
frame_067892.png;1;MTB; 26; 26; 43; 50;
frame_067892.png;2;MTB; 51; 22; 58; 34;
frame_067893.png;1;MTB; 17; 28; 38; 54;
frame_067893.png;2;MTB; 48; 22; 56; 35;
frame_067894.png;1;MTB; 8; 28; 31; 58;
frame_067894.png;2;MTB; 46; 22; 55; 37;
frame_067895.png;1;MTB; 0; 29; 23; 59;
frame_067895.png;2;MTB; 44; 23; 54; 38;
frame_067896.png;2;MTB; 41; 23; 52; 40;
frame_067897.png;2;MTB; 37; 25; 49; 44;
frame_067898.png;2;MTB; 33; 25; 46; 46;
frame_067899.png;2;MTB; 28; 26; 43; 49;
frame_067900.png;2;MTB; 21; 27; 38; 53;
frame_067901.png;2;MTB; 12; 28; 33; 57;
frame_067902.png;2;MTB; 2; 29; 27; 59;
frame_068278.png;1;MTB; 48; 21; 58; 37;
frame_068279.png;1;MTB; 46; 21; 56; 39;
frame_068280.png;1;MTB; 43; 21; 55; 40;
frame_068281.png;1;MTB; 39; 21; 52; 43;
frame_068282.png;1;MTB; 34; 22; 49; 45;
frame_068283.png;1;MTB; 26; 23; 44; 49;
frame_068284.png;1;MTB; 17; 24; 38; 53;
frame_068285.png;1;MTB; 4; 25; 29; 57;
frame_068385.png;1;MTB; 51; 21; 59; 36;
frame_068386.png;1;MTB; 48; 21; 58; 37;
frame_068387.png;1;MTB; 46; 21; 57; 38;
frame_068388.png;1;MTB; 44; 21; 55; 40;
frame_068389.png;1;MTB; 41; 22; 53; 42;
frame_068390.png;1;MTB; 38; 22; 51; 43;
frame_068391.png;1;MTB; 34; 22; 48; 46;
frame_068392.png;1;MTB; 29; 22; 45; 48;
frame_068393.png;1;MTB; 23; 23; 40; 52;
frame_068394.png;1;MTB; 16; 24; 35; 56;
frame_068395.png;2;MTB; 5; 24; 30; 56;
frame_071779.png;1;MTB; 47; 23; 55; 35;
frame_071780.png;1;MTB; 43; 23; 54; 39;
frame_071781.png;1;MTB; 39; 23; 50; 39;
frame_071782.png;1;MTB; 35; 24; 47; 42;
frame_071783.png;1;MTB; 28; 25; 43; 45;
frame_071784.png;1;MTB; 19; 27; 38; 51;
frame_071785.png;1;MTB; 7; 29; 31; 55;
frame_071791.png;1;MTB; 42; 23; 53; 39;
frame_071792.png;1;MTB; 38; 23; 50; 40;
frame_071793.png;1;MTB; 32; 23; 47; 44;
frame_071794.png;1;MTB; 23; 24; 43; 48;
frame_071794.png;2;MTB; 51; 22; 60; 34;
frame_071795.png;1;MTB; 15; 25; 37; 52;
frame_071795.png;2;MTB; 50; 22; 59; 35;
frame_071796.png;1;MTB; 0; 27; 27; 57;
frame_071796.png;2;MTB; 48; 22; 57; 36;
frame_071797.png;2;MTB; 45; 23; 55; 38;
frame_071798.png;2;MTB; 42; 23; 53; 39;
frame_071799.png;1;MTB; 37; 24; 50; 40;
frame_071800.png;1;MTB; 31; 25; 45; 43;
frame_071801.png;1;MTB; 22; 26; 39; 47;
frame_071802.png;1;MTB; 10; 27; 31; 52;
frame_072141.png;1;MTB; 48; 21; 57; 36;
frame_072142.png;1;MTB; 47; 21; 56; 36;
frame_072143.png;1;MTB; 45; 21; 55; 37;
frame_072144.png;1;MTB; 44; 21; 54; 38;
frame_072145.png;1;MTB; 42; 21; 53; 39;
frame_072146.png;1;MTB; 40; 21; 51; 40;
frame_072147.png;1;MTB; 38; 21; 50; 42;
frame_072148.png;1;MTB; 35; 22; 47; 45;
frame_072148.png;2;MTB; 54; 20; 60; 33;
frame_072149.png;1;MTB; 31; 22; 45; 48;
frame_072149.png;2;MTB; 53; 20; 59; 33;
frame_072150.png;1;MTB; 25; 22; 43; 50;
frame_072150.png;2;MTB; 52; 20; 59; 33;
frame_072151.png;1;MTB; 19; 23; 40; 55;
frame_072151.png;2;MTB; 51; 20; 58; 33;
frame_072152.png;1;MTB; 10; 24; 35; 58;
frame_072152.png;2;MTB; 49; 20; 57; 35;
frame_072153.png;1;MTB; 0; 24; 27; 59;
frame_072153.png;2;MTB; 48; 21; 56; 36;
frame_072154.png;2;MTB; 47; 21; 56; 37;
frame_072155.png;2;MTB; 45; 21; 55; 38;
frame_072156.png;2;MTB; 43; 22; 53; 39;
frame_072157.png;2;MTB; 42; 21; 53; 41;
frame_072158.png;2;MTB; 40; 21; 51; 43;
frame_072159.png;2;MTB; 37; 21; 49; 44;
frame_072160.png;2;MTB; 33; 21; 47; 47;
frame_072161.png;2;MTB; 29; 22; 45; 49;
frame_072162.png;2;MTB; 24; 22; 42; 51;
frame_072163.png;2;MTB; 18; 23; 39; 56;
frame_072164.png;2;MTB; 8; 23; 34; 58;
frame_072165.png;2;MTB; 0; 24; 26; 59;
frame_072349.png;1;MTB; 51; 21; 60; 36;
frame_072350.png;1;MTB; 51; 21; 60; 36;
frame_072351.png;1;MTB; 50; 21; 59; 37;
frame_072352.png;1;MTB; 49; 21; 58; 38;
frame_072353.png;1;MTB; 47; 21; 58; 38;
frame_072354.png;1;MTB; 46; 21; 57; 39;
frame_072355.png;1;MTB; 44; 21; 55; 40;
frame_072356.png;1;MTB; 42; 22; 54; 41;
frame_072357.png;1;MTB; 40; 22; 53; 42;
frame_072358.png;1;MTB; 38; 22; 51; 44;
frame_072359.png;1;MTB; 35; 22; 49; 45;
frame_072360.png;1;MTB; 33; 22; 47; 47;
frame_072361.png;1;MTB; 29; 23; 45; 49;
frame_072362.png;1;MTB; 25; 23; 42; 51;
frame_072363.png;1;MTB; 20; 23; 39; 54;
frame_072364.png;1;MTB; 15; 24; 36; 56;
frame_072365.png;1;MTB; 9; 24; 32; 59;
frame_072366.png;2;MTB; 2; 24; 28; 59;
frame_072367.png;1;MTB; 0; 25; 22; 59;
frame_078336.png;1;MTB; 38; 23; 49; 39;
frame_078337.png;1;MTB; 33; 23; 45; 42;
frame_078338.png;1;MTB; 24; 24; 39; 46;
frame_078339.png;1;MTB; 10; 25; 33; 52;
frame_083498.png;1;MTB; 47; 23; 55; 36;
frame_083499.png;1;MTB; 44; 23; 54; 39;
frame_083500.png;1;MTB; 42; 24; 52; 40;
frame_083501.png;1;MTB; 38; 24; 50; 40;
frame_083502.png;1;MTB; 34; 25; 48; 44;
frame_083503.png;1;MTB; 30; 25; 44; 46;
frame_083503.png;2;MTB; 51; 22; 58; 36;
frame_083504.png;1;MTB; 24; 26; 42; 54;
frame_083504.png;2;MTB; 49; 22; 57; 37;
frame_083505.png;1;MTB; 15; 28; 37; 57;
frame_083505.png;2;MTB; 48; 22; 56; 37;
frame_083506.png;1;MTB; 5; 30; 30; 59;
frame_083506.png;2;MTB; 45; 22; 55; 39;
frame_083507.png;2;MTB; 42; 22; 53; 41;
frame_083508.png;2;MTB; 38; 23; 50; 43;
frame_083509.png;2;MTB; 33; 24; 46; 47;
frame_083510.png;2;MTB; 28; 25; 43; 50;
frame_083511.png;2;MTB; 19; 26; 39; 54;
frame_083512.png;2;MTB; 9; 27; 32; 58;
frame_087057.png;1;MTB; 43; 24; 52; 39;
frame_087057.png;2;MTB; 51; 22; 59; 35;
frame_087058.png;1;MTB; 42; 24; 51; 39;
frame_087058.png;2;MTB; 50; 22; 58; 35;
frame_087059.png;1;MTB; 39; 24; 49; 41;
frame_087059.png;2;MTB; 49; 22; 57; 35;
frame_087060.png;1;MTB; 35; 24; 47; 45;
frame_087060.png;2;MTB; 47; 22; 56; 37;
frame_087061.png;1;MTB; 28; 26; 44; 49;
frame_087061.png;2;MTB; 45; 22; 55; 38;
frame_087062.png;1;MTB; 24; 26; 41; 52;
frame_087062.png;2;MTB; 43; 22; 54; 40;
frame_087063.png;1;MTB; 18; 27; 37; 55;
frame_087063.png;2;MTB; 40; 24; 52; 43;
frame_087064.png;1;MTB; 10; 28; 30; 57;
frame_087064.png;2;MTB; 36; 24; 49; 45;
frame_087065.png;1;MTB; 0; 29; 25; 59;
frame_087065.png;2;MTB; 32; 25; 47; 47;
frame_087066.png;2;MTB; 26; 25; 44; 50;
frame_087067.png;2;MTB; 21; 26; 40; 54;
frame_087068.png;2;MTB; 14; 26; 36; 56;
frame_087069.png;2;MTB; 5; 26; 31; 58;
frame_089642.png;1;MTB; 45; 22; 56; 39;
