Filename;Object ID;Annotation tag;Upper left corner X;Upper left corner Y;Lower right corner X;Lower right corner Y;
frame_008597.png;1;MTB;62;40;82;70;
frame_008598.png;1;MTB;64;42;84;72;
frame_008599.png;1;MTB;66;44;88;74;
frame_008600.png;1;MTB;68;44;90;76;
frame_008601.png;1;MTB;72;46;94;78;
frame_008602.png;1;MTB;74;48;98;82;
frame_008603.png;1;MTB;78;50;102;86;
frame_008604.png;1;MTB;82;52;106;88;
frame_008605.png;1;MTB;86;54;112;92;
frame_008606.png;1;MTB;90;58;116;94;
frame_008607.png;1;MTB;94;60;122;98;
frame_008608.png;1;MTB;100;64;128;102;
frame_008609.png;1;MTB;104;66;134;106;
frame_008610.png;1;MTB;112;70;142;110;
frame_008611.png;1;MTB;118;74;150;116;
frame_008612.png;1;MTB;122;78;156;118;
frame_008613.png;1;MTB;134;82;158;118;
frame_008846.png;1;MTB;56;26;72;46;
frame_008847.png;1;MTB;54;28;70;48;
frame_008848.png;1;MTB;52;28;70;50;
frame_008849.png;1;MTB;52;28;68;52;
frame_008850.png;1;MTB;50;28;68;52;
frame_008851.png;1;MTB;50;30;68;54;
frame_008852.png;1;MTB;50;30;68;58;
frame_008853.png;1;MTB;52;32;70;58;
frame_008854.png;1;MTB;54;34;74;62;
frame_008855.png;1;MTB;56;34;76;66;
frame_008856.png;1;MTB;58;36;82;70;
frame_008857.png;1;MTB;62;40;86;74;
frame_008858.png;1;MTB;66;42;92;76;
frame_008859.png;1;MTB;74;46;102;82;
frame_008860.png;1;MTB;82;50;112;88;
frame_008861.png;1;MTB;90;56;122;96;
frame_008862.png;1;MTB;102;62;136;104;
frame_008863.png;1;MTB;114;70;150;110;
frame_008864.png;1;MTB;128;76;158;118;
frame_012989.png;1;MTB;52;34;72;52;
frame_012990.png;1;MTB;54;36;74;56;
frame_012991.png;1;MTB;56;38;78;60;
frame_012992.png;1;MTB;60;42;84;64;
frame_012993.png;1;MTB;64;44;92;70;
frame_012994.png;1;MTB;72;50;102;78;
frame_012995.png;1;MTB;84;56;116;88;
frame_012996.png;1;MTB;102;66;134;98;
frame_012997.png;1;MTB;120;76;154;110;
frame_014767.png;1;MTB;50;32;68;60;
frame_014768.png;1;MTB;52;34;70;62;
frame_014769.png;1;MTB;54;34;74;64;
frame_014770.png;1;MTB;56;36;76;66;
frame_014771.png;1;MTB;60;38;80;70;
frame_014772.png;1;MTB;62;42;86;74;
frame_014773.png;1;MTB;66;44;90;82;
frame_014774.png;1;MTB;72;48;98;84;
frame_014775.png;1;MTB;76;52;106;90;
frame_014776.png;1;MTB;84;56;116;102;
frame_014777.png;1;MTB;92;62;126;110;
frame_014778.png;1;MTB;102;68;138;118;
frame_014779.png;1;MTB;114;78;152;118;
frame_018149.png;1;MTB;52;32;70;52;
frame_018150.png;1;MTB;52;32;70;54;
frame_018151.png;1;MTB;52;34;70;58;
frame_018152.png;1;MTB;52;36;72;62;
frame_018153.png;1;MTB;54;38;76;66;
frame_018154.png;1;MTB;58;40;82;70;
frame_018155.png;1;MTB;62;44;88;76;
frame_018156.png;1;MTB;68;48;96;82;
frame_018157.png;1;MTB;76;52;106;90;
frame_018158.png;1;MTB;88;58;118;98;
frame_018159.png;1;MTB;98;66;134;108;
frame_018160.png;1;MTB;114;76;150;112;
frame_018161.png;1;MTB;134;86;158;118;
frame_025743.png;1;MTB;52;34;70;54;
frame_025744.png;1;MTB;52;34;72;54;
frame_025745.png;1;MTB;54;36;72;62;
frame_025746.png;1;MTB;54;38;76;66;
frame_025747.png;1;MTB;58;42;82;70;
frame_025748.png;1;MTB;62;44;88;74;
frame_025749.png;1;MTB;70;48;96;80;
frame_025750.png;1;MTB;78;52;106;88;
frame_025751.png;1;MTB;88;58;118;96;
frame_025752.png;1;MTB;100;66;132;100;
frame_025753.png;1;MTB;114;74;148;108;
frame_025754.png;1;MTB;136;84;158;118;
frame_041273.png;1;MTB;58;34;72;52;
frame_041274.png;1;MTB;58;36;72;54;
frame_041275.png;1;MTB;58;34;74;58;
frame_041276.png;1;MTB;60;38;76;60;
frame_041277.png;1;MTB;62;40;76;62;
frame_041278.png;1;MTB;66;42;80;68;
frame_041279.png;1;MTB;70;44;84;72;
frame_041280.png;1;MTB;72;46;90;76;
frame_041281.png;1;MTB;74;48;100;82;
frame_041281.png;2;MTB;60;32;76;56;
frame_041282.png;1;MTB;78;52;108;88;
frame_041282.png;2;MTB;60;34;76;56;
frame_041283.png;1;MTB;86;56;116;96;
frame_041283.png;2;MTB;58;34;76;58;
frame_041284.png;1;MTB;94;62;128;108;
frame_041284.png;2;MTB;58;36;78;62;
frame_041285.png;1;MTB;104;70;142;110;
frame_041285.png;2;MTB;60;38;80;64;
frame_041286.png;1;MTB;118;78;158;116;
frame_041286.png;2;MTB;62;38;84;68;
frame_041287.png;1;MTB;66;42;88;70;
frame_041288.png;1;MTB;70;44;94;78;
frame_041289.png;1;MTB;74;46;102;82;
frame_041290.png;1;MTB;82;50;110;92;
frame_041291.png;1;MTB;90;54;120;100;
frame_041292.png;1;MTB;98;60;132;108;
frame_041293.png;1;MTB;110;68;144;118;
frame_041294.png;1;MTB;122;76;158;118;
frame_041353.png;1;MTB;66;40;80;66;
frame_041354.png;1;MTB;70;42;86;68;
frame_041355.png;1;MTB;74;44;92;74;
frame_041356.png;1;MTB;76;46;102;80;
frame_041356.png;2;MTB;62;34;76;54;
frame_041357.png;1;MTB;84;52;112;88;
frame_041357.png;2;MTB;60;34;76;54;
frame_041358.png;1;MTB;94;56;124;94;
frame_041358.png;2;MTB;60;34;78;60;
frame_041359.png;1;MTB;104;62;136;100;
frame_041359.png;2;MTB;62;36;80;62;
frame_041360.png;1;MTB;118;70;152;108;
frame_041360.png;2;MTB;64;38;82;66;
frame_041361.png;1;MTB;132;80;158;116;
frame_041361.png;2;MTB;66;40;84;68;
frame_041362.png;1;MTB;70;44;88;70;
frame_041363.png;1;MTB;72;46;94;78;
frame_041364.png;1;MTB;78;48;102;82;
frame_041365.png;1;MTB;86;52;110;88;
frame_041366.png;1;MTB;92;58;120;94;
frame_041367.png;1;MTB;102;62;132;102;
frame_041368.png;1;MTB;112;70;146;110;
frame_041369.png;1;MTB;128;78;158;118;
frame_041932.png;1;MTB;62;34;80;54;
frame_041933.png;1;MTB;62;34;80;54;
frame_041934.png;1;MTB;60;36;80;60;
frame_041935.png;1;MTB;62;36;82;62;
frame_041936.png;1;MTB;62;38;84;64;
frame_041937.png;1;MTB;66;40;88;68;
frame_041938.png;1;MTB;70;40;92;72;
frame_041939.png;1;MTB;74;44;98;78;
frame_041940.png;1;MTB;80;48;106;82;
frame_041941.png;1;MTB;86;52;114;92;
frame_041942.png;1;MTB;94;56;124;100;
frame_041943.png;1;MTB;104;64;138;106;
frame_041944.png;1;MTB;114;72;152;114;
frame_041945.png;1;MTB;128;80;158;118;
frame_041989.png;1;MTB;58;38;76;62;
frame_041990.png;1;MTB;60;40;78;66;
frame_041991.png;1;MTB;62;42;82;70;
frame_041992.png;1;MTB;68;44;88;76;
frame_041993.png;1;MTB;70;46;94;84;
frame_041994.png;1;MTB;76;50;104;90;
frame_041995.png;1;MTB;86;56;114;100;
frame_041996.png;1;MTB;94;60;128;110;
frame_041996.png;2;MTB;72;28;86;46;
frame_041997.png;1;MTB;108;68;142;108;
frame_041997.png;2;MTB;68;28;82;50;
frame_041998.png;1;MTB;124;76;158;118;
frame_041998.png;2;MTB;66;30;80;50;
frame_041999.png;1;MTB;64;32;76;48;
frame_042000.png;1;MTB;62;32;74;50;
frame_042001.png;1;MTB;60;32;76;54;
frame_042002.png;1;MTB;58;32;76;56;
frame_042003.png;1;MTB;58;34;76;58;
frame_042004.png;1;MTB;58;34;78;62;
frame_042005.png;1;MTB;60;36;80;64;
frame_042006.png;1;MTB;62;38;84;68;
frame_042007.png;1;MTB;66;40;90;72;
frame_042008.png;1;MTB;70;42;94;78;
frame_042009.png;1;MTB;76;46;102;82;
frame_042010.png;1;MTB;82;50;110;88;
frame_042011.png;1;MTB;92;54;120;94;
frame_042012.png;1;MTB;100;58;130;102;
frame_042013.png;1;MTB;112;66;144;108;
frame_042014.png;1;MTB;124;74;158;114;
frame_043859.png;1;MTB;62;36;80;56;
frame_043860.png;1;MTB;62;36;80;58;
frame_043861.png;1;MTB;64;38;82;62;
frame_043862.png;1;MTB;64;42;86;66;
frame_043863.png;1;MTB;68;44;90;72;
frame_043864.png;1;MTB;72;46;96;76;
frame_043865.png;1;MTB;78;50;104;82;
frame_043866.png;1;MTB;86;56;114;86;
frame_043867.png;1;MTB;96;62;126;92;
frame_043868.png;1;MTB;110;70;142;102;
frame_043869.png;1;MTB;124;80;156;112;
frame_045765.png;1;PED;138;76;154;118;
frame_045766.png;1;PED;138;76;150;118;
frame_045766.png;2;PED;148;72;158;118;
frame_045767.png;1;PED;136;74;148;118;
frame_045767.png;2;PED;146;72;158;118;
frame_045768.png;1;PED;132;72;146;116;
frame_045768.png;2;PED;144;68;156;116;
frame_045769.png;1;PED;130;72;142;114;
frame_045769.png;2;PED;142;68;152;114;
frame_045770.png;1;PED;126;72;140;114;
frame_045770.png;2;PED;140;68;150;110;
frame_045771.png;1;PED;124;70;138;112;
frame_045771.png;2;PED;138;68;148;110;
frame_045772.png;1;PED;122;70;136;112;
frame_045772.png;2;PED;136;66;146;112;
frame_045773.png;1;PED;122;68;134;110;
frame_045773.png;2;PED;132;64;144;110;
frame_045774.png;1;PED;122;64;142;108;
frame_045775.png;1;PED;116;62;144;112;
frame_045776.png;1;PED;112;60;142;112;
frame_045777.png;1;PED;112;60;140;112;
frame_045778.png;1;PED;110;58;136;110;
frame_045779.png;1;PED;108;58;134;106;
frame_045780.png;1;PED;106;56;134;106;
frame_045781.png;1;PED;104;56;132;106;
frame_045782.png;1;PED;102;56;130;106;
frame_045783.png;1;PED;100;54;128;102;
frame_045784.png;1;PED;100;54;126;100;
frame_045785.png;1;PED;98;52;124;100;
frame_045786.png;1;PED;96;52;122;100;
frame_045787.png;1;PED;92;52;122;100;
frame_045788.png;1;PED;88;52;120;98;
frame_045789.png;1;PED;84;50;118;98;
frame_045790.png;1;PED;84;50;118;94;
frame_045791.png;1;PED;84;50;116;94;
frame_045792.png;1;PED;84;50;116;94;
frame_045793.png;1;PED;82;48;114;94;
frame_045794.png;1;PED;82;48;114;94;
frame_045795.png;1;PED;82;48;114;92;
frame_045796.png;1;PED;82;48;112;92;
frame_045797.png;1;PED;80;46;112;92;
frame_045798.png;1;PED;80;46;110;92;
frame_045799.png;1;PED;82;46;110;92;
frame_045800.png;1;PED;82;46;108;90;
frame_045801.png;1;PED;82;46;108;90;
frame_045802.png;1;PED;82;46;106;90;
frame_045803.png;1;PED;82;46;106;90;
frame_045804.png;1;PED;82;44;106;90;
frame_045805.png;1;PED;82;44;108;90;
frame_045806.png;1;PED;82;44;108;90;
frame_045807.png;1;PED;86;44;108;90;
frame_045808.png;1;PED;88;44;108;90;
frame_045809.png;1;PED;88;44;108;90;
frame_045810.png;1;PED;88;44;108;90;
frame_045811.png;1;PED;88;44;108;90;
frame_045812.png;1;PED;88;46;108;90;
frame_045813.png;1;PED;88;46;108;90;
frame_045814.png;1;PED;88;46;108;90;
frame_045815.png;1;PED;88;46;108;90;
frame_045816.png;1;PED;88;46;108;90;
frame_045817.png;1;PED;88;46;108;90;
frame_045818.png;1;PED;88;46;108;90;
frame_045819.png;1;PED;88;46;108;90;
frame_045820.png;1;PED;88;46;108;90;
frame_045821.png;1;PED;88;46;108;90;
frame_045822.png;1;PED;88;46;108;90;
frame_045823.png;1;PED;88;46;110;90;
frame_045824.png;1;PED;88;46;110;90;
frame_045825.png;1;PED;88;46;108;90;
frame_045826.png;1;PED;88;46;108;90;
frame_045827.png;1;PED;88;46;108;90;
frame_045828.png;1;PED;88;46;108;90;
frame_045829.png;1;PED;88;46;108;90;
frame_045830.png;1;PED;88;46;108;92;
frame_045831.png;1;PED;88;46;108;92;
frame_045832.png;1;PED;88;46;108;92;
frame_045833.png;1;PED;88;46;108;92;
frame_045834.png;1;PED;88;46;108;92;
frame_045835.png;1;PED;88;46;108;92;
frame_045836.png;1;PED;88;46;108;92;
frame_045837.png;1;PED;88;46;108;92;
frame_045838.png;1;PED;88;46;108;92;
frame_045839.png;1;PED;88;46;108;92;
frame_045840.png;1;PED;88;46;108;92;
frame_045841.png;1;PED;88;46;108;92;
frame_045842.png;1;PED;88;46;108;92;
frame_045843.png;1;PED;88;46;108;92;
frame_045844.png;1;PED;88;46;108;92;
frame_045845.png;1;PED;88;46;108;92;
frame_045846.png;1;PED;88;46;108;92;
frame_045847.png;1;PED;88;46;108;92;
frame_045848.png;1;PED;88;46;108;92;
frame_045849.png;1;PED;88;46;108;92;
frame_045850.png;1;PED;88;46;108;92;
frame_045851.png;1;PED;88;46;108;92;
frame_045852.png;1;PED;88;46;110;92;
frame_045853.png;1;PED;88;46;110;92;
frame_045854.png;1;PED;88;46;110;92;
frame_045855.png;1;PED;88;46;110;92;
frame_045856.png;1;PED;88;46;110;92;
frame_045857.png;1;PED;88;46;108;92;
frame_045858.png;1;PED;88;46;108;92;
frame_045859.png;1;PED;88;46;108;92;
frame_045860.png;1;PED;88;46;108;92;
frame_045861.png;1;PED;86;46;106;92;
frame_045862.png;1;PED;86;46;106;92;
frame_045863.png;1;PED;86;44;106;92;
frame_045864.png;1;PED;86;44;106;92;
frame_045865.png;1;PED;86;44;106;92;
frame_045866.png;1;PED;86;44;106;92;
frame_045867.png;1;PED;86;44;106;92;
frame_045868.png;1;PED;88;44;106;90;
frame_045869.png;1;PED;86;44;108;90;
frame_045870.png;1;PED;86;44;108;90;
frame_045871.png;1;PED;86;44;108;90;
frame_045872.png;1;PED;84;44;106;92;
frame_045873.png;1;PED;84;44;106;92;
frame_045874.png;1;PED;84;44;106;92;
frame_045875.png;1;PED;82;44;104;90;
frame_045876.png;1;PED;82;44;104;90;
frame_045877.png;1;PED;80;44;104;88;
frame_045878.png;1;PED;80;44;102;88;
frame_045879.png;1;PED;80;44;102;88;
frame_045880.png;1;PED;80;44;100;88;
frame_045881.png;1;PED;80;44;100;86;
frame_045882.png;1;PED;80;44;98;86;
frame_045883.png;1;PED;80;44;98;86;
frame_045884.png;1;PED;78;42;98;86;
frame_045885.png;1;PED;78;42;98;86;
frame_045886.png;1;PED;78;42;98;86;
frame_045887.png;1;PED;76;42;98;86;
frame_045888.png;1;PED;76;42;98;84;
frame_045889.png;1;PED;76;40;100;82;
frame_045890.png;1;PED;74;40;100;82;
frame_045891.png;1;PED;74;40;100;82;
frame_045892.png;1;PED;74;40;98;82;
frame_045893.png;1;PED;74;40;98;82;
frame_045894.png;1;PED;72;40;98;82;
frame_045895.png;1;PED;72;40;98;82;
frame_045896.png;1;PED;72;40;98;82;
frame_045897.png;1;PED;74;44;84;76;
frame_045897.png;2;PED;84;42;94;78;
frame_045898.png;1;PED;74;44;84;76;
frame_045898.png;2;PED;84;44;96;78;
frame_045899.png;1;PED;74;44;84;76;
frame_045899.png;2;PED;84;44;94;78;
frame_045900.png;1;PED;74;44;84;74;
frame_045900.png;2;PED;84;44;94;78;
frame_045901.png;1;PED;74;44;84;72;
frame_045901.png;2;PED;84;44;96;78;
frame_045902.png;1;PED;74;44;84;74;
frame_045902.png;2;PED;84;44;96;76;
frame_045903.png;1;PED;74;42;84;74;
frame_045903.png;2;PED;84;42;96;76;
frame_045904.png;1;PED;72;40;100;82;
frame_045905.png;1;PED;72;40;100;82;
frame_045906.png;1;PED;72;40;102;82;
frame_045907.png;1;PED;70;40;102;82;
frame_045908.png;1;PED;70;40;100;82;
frame_045909.png;1;PED;70;40;100;80;
frame_045910.png;1;PED;70;40;100;78;
frame_045911.png;1;PED;70;40;98;78;
frame_045912.png;1;PED;70;40;98;78;
frame_045913.png;1;PED;70;40;98;78;
frame_045914.png;1;PED;70;40;96;78;
frame_045915.png;1;PED;70;40;96;78;
frame_045916.png;1;PED;70;38;96;76;
frame_045917.png;1;PED;70;38;96;76;
frame_045918.png;1;PED;70;38;96;76;
frame_045919.png;1;PED;70;38;96;76;
frame_045920.png;1;PED;68;38;94;76;
frame_045921.png;1;PED;68;38;94;76;
frame_045922.png;1;PED;68;38;94;76;
frame_045923.png;1;PED;68;38;94;76;
frame_045924.png;1;PED;68;38;94;76;
frame_045925.png;1;PED;68;38;94;76;
frame_045926.png;1;PED;68;38;94;76;
frame_045927.png;1;PED;68;38;94;76;
frame_045928.png;1;PED;68;38;94;76;
frame_045929.png;1;PED;68;38;94;76;
frame_045930.png;1;PED;68;38;94;76;
frame_045931.png;1;PED;68;38;92;76;
frame_045932.png;1;PED;68;38;92;74;
frame_045933.png;1;PED;66;36;92;72;
frame_045934.png;1;PED;66;36;92;72;
frame_045935.png;1;PED;66;36;92;72;
frame_045936.png;1;PED;66;36;92;72;
frame_045937.png;1;PED;66;36;92;72;
frame_045938.png;1;PED;64;36;92;72;
frame_045939.png;1;PED;64;36;94;72;
frame_045940.png;1;PED;64;36;94;72;
frame_045941.png;1;PED;64;36;96;72;
frame_045942.png;1;PED;64;36;96;72;
frame_045943.png;1;PED;64;36;98;72;
frame_045944.png;1;PED;66;36;98;72;
frame_045945.png;1;PED;66;36;98;72;
frame_045946.png;1;PED;66;36;96;72;
frame_045947.png;1;PED;66;36;96;72;
frame_045948.png;1;PED;66;38;96;74;
frame_045949.png;1;PED;66;38;96;74;
frame_045950.png;1;PED;66;38;96;74;
frame_045951.png;1;PED;66;36;96;74;
frame_045952.png;1;PED;66;36;96;74;
frame_045953.png;1;PED;66;36;96;74;
frame_045954.png;1;PED;66;36;96;74;
frame_045955.png;1;PED;66;36;96;74;
frame_045956.png;1;PED;66;36;96;74;
frame_045957.png;1;PED;66;36;94;72;
frame_045958.png;1;PED;66;36;94;72;
frame_045959.png;1;PED;66;36;92;70;
frame_045960.png;1;PED;66;36;90;70;
frame_045961.png;1;PED;66;36;90;70;
frame_045962.png;1;PED;66;36;90;70;
frame_045963.png;1;PED;66;36;88;70;
frame_045964.png;1;PED;66;36;88;70;
frame_045965.png;1;PED;66;36;88;70;
frame_045966.png;1;PED;66;36;88;68;
frame_045967.png;1;PED;66;36;88;68;
frame_045968.png;1;PED;66;36;88;68;
frame_045969.png;1;PED;66;34;88;68;
frame_045970.png;1;PED;66;34;88;68;
frame_045971.png;1;PED;66;36;88;68;
frame_045972.png;1;PED;66;36;86;68;
frame_045973.png;1;PED;66;34;86;68;
frame_045974.png;1;PED;66;34;84;68;
frame_045975.png;1;PED;66;34;82;68;
frame_045976.png;1;PED;66;34;82;68;
frame_045977.png;1;PED;64;34;80;68;
frame_045978.png;1;PED;64;34;82;68;
frame_045979.png;1;PED;64;34;82;68;
frame_045980.png;1;PED;62;34;82;68;
frame_045981.png;1;PED;62;34;82;68;
frame_045982.png;1;PED;62;32;82;68;
frame_045983.png;1;PED;62;32;82;68;
frame_045984.png;1;PED;62;32;82;68;
frame_045985.png;1;PED;62;32;82;68;
frame_045986.png;1;PED;64;34;82;68;
frame_045987.png;1;PED;64;34;82;68;
frame_045988.png;1;PED;64;34;82;68;
frame_045989.png;1;PED;64;34;82;68;
frame_045990.png;1;PED;64;34;82;68;
frame_045991.png;1;PED;62;34;82;68;
frame_045992.png;1;PED;62;34;82;68;
frame_045993.png;1;PED;64;34;82;68;
frame_045994.png;1;PED;64;34;82;68;
frame_045995.png;1;PED;64;34;82;68;
frame_045996.png;1;PED;64;34;82;68;
frame_045997.png;1;PED;64;34;80;68;
frame_045998.png;1;PED;64;34;80;68;
frame_045999.png;1;PED;64;32;80;68;
frame_046000.png;1;PED;64;32;80;68;
frame_046001.png;1;PED;62;32;80;68;
frame_046002.png;1;PED;62;32;80;66;
frame_046003.png;1;PED;62;32;80;66;
frame_046004.png;1;PED;62;32;80;66;
frame_046005.png;1;PED;62;34;80;66;
frame_046006.png;1;PED;62;34;80;66;
frame_046007.png;1;PED;62;34;80;66;
frame_046008.png;1;PED;62;32;80;66;
frame_046009.png;1;PED;60;32;80;66;
frame_046010.png;1;PED;60;32;80;66;
frame_046011.png;1;PED;58;32;80;66;
frame_046012.png;1;PED;58;32;80;66;
frame_046013.png;1;PED;58;32;80;66;
frame_046014.png;1;PED;58;32;80;66;
frame_046015.png;1;PED;58;32;80;66;
frame_046016.png;1;PED;58;30;78;64;
frame_046017.png;1;PED;58;30;78;64;
frame_046018.png;1;PED;58;30;78;64;
frame_046019.png;1;PED;58;30;78;64;
frame_046020.png;1;PED;58;30;78;64;
frame_046021.png;1;PED;58;30;78;64;
frame_046022.png;1;PED;58;30;76;64;
frame_046023.png;1;PED;58;30;76;62;
frame_046024.png;1;PED;58;30;76;62;
frame_046025.png;1;PED;58;30;76;62;
frame_046026.png;1;PED;58;30;76;62;
frame_046027.png;1;PED;58;30;76;62;
frame_046028.png;1;PED;58;30;76;62;
frame_046029.png;1;PED;60;30;76;62;
frame_046030.png;1;PED;60;30;76;62;
frame_046031.png;1;PED;60;30;76;62;
frame_046032.png;1;PED;60;30;76;60;
frame_046033.png;1;PED;60;30;76;60;
frame_046034.png;1;PED;60;30;76;60;
frame_046035.png;1;PED;58;28;76;60;
frame_046036.png;1;PED;58;28;76;60;
frame_046037.png;1;PED;58;28;76;60;
frame_046038.png;1;PED;60;28;76;60;
frame_046039.png;1;PED;60;28;76;60;
frame_046040.png;1;PED;60;30;76;58;
frame_046041.png;1;PED;60;28;76;58;
frame_046042.png;1;PED;60;28;76;58;
frame_046043.png;1;PED;60;30;76;56;
frame_046044.png;1;PED;60;30;76;56;
frame_046045.png;1;PED;60;28;76;56;
frame_046046.png;1;PED;60;28;76;56;
frame_046047.png;1;PED;60;28;76;56;
frame_046048.png;1;PED;60;28;76;56;
frame_046049.png;1;PED;60;28;76;56;
frame_046050.png;1;PED;60;28;78;56;
frame_046051.png;1;PED;60;28;78;56;
frame_046052.png;1;PED;60;28;78;56;
frame_046053.png;1;PED;60;28;78;56;
frame_046054.png;1;PED;60;28;78;56;
frame_046055.png;1;PED;60;28;80;56;
frame_046606.png;1;PED;144;80;158;118;
frame_046607.png;1;PED;142;80;158;118;
frame_046608.png;1;PED;142;80;158;118;
frame_046609.png;1;PED;140;78;158;118;
frame_046610.png;1;PED;138;76;158;118;
frame_046611.png;1;PED;134;76;158;118;
frame_046612.png;1;PED;132;74;158;118;
frame_046613.png;1;PED;128;74;158;118;
frame_046614.png;1;PED;126;74;156;118;
frame_046615.png;1;PED;126;74;154;118;
frame_046616.png;1;PED;128;72;150;118;
frame_046617.png;1;PED;128;70;150;118;
frame_046618.png;1;PED;128;70;148;118;
frame_046619.png;1;PED;154;112;158;118;
frame_046619.png;2;PED;126;70;146;118;
frame_046620.png;1;PED;150;106;158;118;
frame_046620.png;2;PED;122;70;144;118;
frame_046621.png;1;PED;148;98;158;118;
frame_046621.png;2;PED;118;70;142;118;
frame_046622.png;1;PED;146;88;158;118;
frame_046622.png;2;PED;116;68;142;118;
frame_046623.png;1;PED;118;68;136;112;
frame_046624.png;1;PED;116;66;138;114;
frame_046625.png;1;PED;114;66;136;112;
frame_046626.png;1;PED;142;82;158;118;
frame_046626.png;2;PED;112;64;134;110;
frame_046627.png;1;PED;136;82;158;118;
frame_046627.png;2;PED;110;64;132;110;
frame_046628.png;1;PED;132;80;156;118;
frame_046628.png;2;PED;104;64;132;110;
frame_046629.png;1;PED;102;64;128;108;
frame_046630.png;1;PED;106;64;126;108;
frame_046630.png;2;PED;132;76;150;118;
frame_046631.png;1;PED;104;64;124;106;
frame_046631.png;2;PED;132;76;148;118;
frame_046632.png;1;PED;104;62;122;104;
frame_046632.png;2;PED;130;74;146;118;
frame_046633.png;1;PED;126;74;150;118;
frame_046633.png;2;PED;102;60;122;104;
frame_046634.png;1;PED;122;74;148;118;
frame_046634.png;2;PED;100;60;122;104;
frame_046635.png;1;PED;118;74;148;118;
frame_046635.png;2;PED;100;58;120;104;
frame_046636.png;1;PED;98;60;116;100;
frame_046636.png;2;PED;120;74;142;116;
frame_046637.png;1;PED;98;58;114;102;
frame_046637.png;2;PED;120;72;140;116;
frame_046638.png;1;PED;98;58;112;100;
frame_046638.png;2;PED;120;72;140;116;
